time	flx	max_v	min_t	vol fraction
13745	-0.370639733048035	0.00036358439582202	269.175969403768	205016.3
13746	-0.370647800700959	0.000363272170524793	269.175973049809	204986.8
13747	-0.370657068082315	0.000363114339818648	269.175976779131	204957.5
13748	-0.370665241449536	0.000362914381326687	269.175980571932	204928.0
13749	-0.370669527209619	0.000362597417234501	269.17598436697	204898.7
13750	-0.370672380245747	0.000362841979317792	269.175988137226	204869.1
13751	-0.370676969686943	0.000362557989976216	269.1759919152	204839.8
13752	-0.37068553680459	0.000362655414899103	269.175995768011	204810.3
13753	-0.370697052139412	0.000362371572126911	269.175999719738	204780.9
13754	-0.370708875695337	0.000362527765303243	269.176003597808	204751.3
13755	-0.3707202550286	0.000362276207230519	269.176006883596	204722.1
13756	-0.37073151803466	0.000362472226163465	269.176009226827	204693.2
13757	-0.370746092246888	0.000362647000565538	269.176010757414	204663.8
13758	-0.370760894456927	0.000362326799081139	269.176011885581	204634.3
13759	-0.370769455948202	0.000362621058859011	269.176012977645	204604.9
13760	-0.370772429075214	0.000362310970908241	269.176014208297	204575.1
13761	-0.370773132379292	0.000362764525943714	269.176015639569	204545.3
13762	-0.370768381464109	0.00036253882778632	269.176017292611	204515.7
13763	-0.370763246542804	0.000362456652283586	269.176019164176	204486.4
13764	-0.370760689625904	0.000362463971865051	269.176021231572	204456.9
13765	-0.370762221424486	0.000362671396723464	269.17602342888	204427.5
13766	-0.370762588315533	0.000362611597498527	269.176025648563	204398.2
13767	-0.370752973584741	0.000362096274052248	269.176027048037	204369.0
13768	-0.370738529183173	0.000362426058238908	269.176026552825	204339.7
13769	-0.370728558913153	0.000362488900753261	269.176024667484	204310.1
13770	-0.370727376767088	0.00036256684085555	269.176022451841	204280.5
13771	-0.370728933258708	0.000362402203384926	269.176020640342	204251.3
13772	-0.37072649776586	0.000362761298105355	269.176019446797	204221.7
13773	-0.37072180731698	0.000362536138689848	269.176018797049	204192.3
13774	-0.370717920630002	0.000362454062284647	269.176018770943	204162.9
13775	-0.370715265042545	0.00036247494699496	269.176019478345	204134.0
13776	-0.370714508189845	0.000362761716318286	269.176020850155	204104.5
13777	-0.370713079950994	0.000362213451493676	269.176022696815	204075.7
13778	-0.370711067484605	0.000362692710903481	269.176024800029	204046.4
13779	-0.370711277752965	0.000362608700758077	269.176026827369	204016.9
13780	-0.370709522678648	0.000362488057811756	269.176028303723	203987.6
13781	-0.370699899328015	0.000362784088510499	269.176029136556	203958.4
13782	-0.370686422325097	0.000362552455910524	269.176029600638	203929.0
13783	-0.370675509545814	0.000362917205238015	269.176030062134	203899.5
13784	-0.370667123649548	0.000362848600314261	269.176030759879	203869.9
13785	-0.370661474714169	0.000362855320604759	269.176031789224	203840.6
13786	-0.3706616214718	0.000362747431645441	269.17603317518	203811.1
13787	-0.370667173380018	0.000362873540147579	269.176034969355	203781.4
13788	-0.370675700840573	0.000363004425447123	269.176037163068	203751.8
13789	-0.370687028638721	0.000362744540581402	269.17603957065	203722.7
13790	-0.370700187021011	0.000362636750231694	269.176042173015	203693.4
13791	-0.370712013213133	0.000362820575848538	269.176045386728	203663.9
13792	-0.370721307342365	0.000362698798779092	269.176048846791	203634.5
13793	-0.370727779572768	0.000362763573194764	269.176051668708	203605.1
13794	-0.370730846818447	0.000362807981187049	269.176053857892	203575.7
13795	-0.370732029014085	0.000362485633004126	269.176055759295	203546.1
13796	-0.370732793016811	0.000362392205019952	269.17605748424	203517.1
13797	-0.370720831618171	0.000362724616134498	269.176059099526	203487.7
13798	-0.370698867997257	0.000362341132192277	269.176060738219	203458.6
13799	-0.370682339296255	0.000362390836057126	269.176062458966	203429.1
13800	-0.370674162712038	0.000362284064593228	269.176064220061	203399.6
13801	-0.370665663585773	0.000362340892755704	269.176065968142	203370.3
13802	-0.370658066209874	0.00036234957034282	269.176067703722	203340.7
13803	-0.370652774881532	0.000362069160802978	269.176069445264	203311.3
13804	-0.370648552311463	0.000362261575667348	269.176071190248	203281.9
13805	-0.37064665477339	0.000361831441328496	269.176072941416	203252.7
13806	-0.370649192797205	0.000361854453210407	269.17607470892	203223.5
13807	-0.370654586509097	0.000362017530046586	269.176076529132	203193.8
13808	-0.370659904862709	0.000361763189217886	269.176078441767	203164.9
13809	-0.37066271360686	0.000361963341780091	269.17608042989	203135.7
13810	-0.370661117073459	0.000361481110666434	269.176082135661	203106.2
13811	-0.370653065297745	0.000361760514840171	269.17608264613	203077.1
13812	-0.37064201571838	0.000361611228221375	269.176081853611	203047.6
13813	-0.370632657751685	0.000361639981531999	269.176080476058	203018.0
13814	-0.370627380223454	0.000361359099220207	269.176079099589	202988.7
13815	-0.370625382049792	0.000361441116607749	269.176077968771	202959.3
13816	-0.37062783047286	0.000361382117722396	269.176077170441	202929.5
13817	-0.370633475346202	0.000361268539667444	269.176076750395	202900.2
13818	-0.370638108678354	0.000361137124057578	269.176076748339	202870.9
13819	-0.370637825061276	0.000361160184938438	269.176077184216	202841.8
13820	-0.370636198435211	0.000360792536100569	269.176078021969	202812.6
13821	-0.370636073642872	0.00036129297872418	269.176079241663	202783.2
13822	-0.370637579594636	0.000360883019383276	269.176080852573	202753.7
13823	-0.370643886987084	0.000361095304945857	269.176082843537	202724.5
13824	-0.370655228534732	0.000360606822087472	269.176085190098	202695.5
13825	-0.370664367249549	0.000360743804187584	269.176087845389	202666.1
13826	-0.37066710228014	0.000360755669319993	269.176090751693	202636.6
13827	-0.370668089667832	0.000360719729279347	269.176093852197	202606.9
13828	-0.370671630489244	0.000360324979890532	269.176097110292	202577.7
13829	-0.370676807790482	0.000360166923151059	269.176100436377	202548.3
13830	-0.370680598748436	0.000359937628168387	269.176103719821	202518.9
13831	-0.370681444745395	0.000360150944815636	269.176106913248	202489.4
13832	-0.370679956112447	0.000359789130361908	269.176110027	202459.8
13833	-0.37067671164297	0.000359808732535527	269.176113081414	202430.3
13834	-0.370672244367895	0.000359360961793358	269.176116103501	202400.7
13835	-0.37067083922373	0.000359272106456785	269.176119125095	202371.3
13836	-0.370674385374355	0.000359120091524738	269.176122170578	202341.9
13837	-0.370683317015371	0.000359084920729091	269.176125255517	202312.6
13838	-0.370691827088256	0.000358956936651008	269.1761283791	202283.5
13839	-0.370698596849192	0.000358679948097914	269.176131517223	202254.3
13840	-0.370706604648505	0.000358172569452578	269.176134649727	202225.6
13841	-0.370715579408753	0.000358082868049158	269.176137755905	202196.5
13842	-0.370725267646232	0.000357863080820087	269.176140872431	202167.0
13843	-0.370738894431023	0.000357456401003722	269.176143991512	202137.6
13844	-0.370756028554098	0.00035725164142536	269.176147073496	202108.3
13845	-0.370774571513404	0.000356891520386002	269.176150107742	202079.1
13846	-0.370791768960072	0.000356323157011157	269.176153116552	202049.9
13847	-0.370801783760857	0.000356347513830494	269.176156099041	202020.1
13848	-0.37080608711191	0.000355405141784059	269.176158961867	201990.9
13849	-0.370810301168602	0.000355586141606519	269.176161649911	201961.6
13850	-0.370810006182697	0.000354942713963803	269.176164193335	201931.8
13851	-0.370803493770634	0.000354240548138487	269.176166520315	201902.6
13852	-0.370795374684617	0.000354177825342747	269.176168511819	201873.1
13853	-0.37079141148091	0.000353498552196129	269.176170278197	201843.4
13854	-0.370793294728027	0.000352847973868611	269.17617202322	201814.1
13855	-0.370799095151395	0.000352554908647875	269.176173852116	201784.4
13856	-0.370806157959677	0.000352047200844445	269.17617574941	201755.4
13857	-0.370812229233117	0.000351655124360831	269.176177662909	201726.4
13858	-0.370817043761955	0.000351477249163518	269.176179517751	201696.7
13859	-0.370820671937971	0.000351044127288425	269.176181230726	201667.1
13860	-0.370823490771242	0.00035053086619664	269.176182661859	201637.6
13861	-0.370827236393469	0.000350346190270641	269.176183632139	201608.1
13862	-0.370831553799712	0.000350280415383093	269.176184103005	201578.7
13863	-0.370837379042672	0.000349352165473942	269.176184093252	201549.4
13864	-0.370845193441904	0.000349601722481091	269.176183876346	201520.3
13865	-0.370851092031658	0.00034946066963365	269.176183748368	201491.2
13866	-0.370851565556301	0.000349453594635638	269.176183969209	201461.9
13867	-0.370846215597722	0.000349399296158708	269.176184646136	201432.3
13868	-0.370839366379588	0.000349534698442126	269.17618570868	201403.0
13869	-0.370831105530545	0.000349681348229745	269.176187020867	201373.3
13870	-0.370820447381861	0.000349623849327936	269.176188379743	201343.8
13871	-0.370811601009272	0.000349586069687961	269.176189618731	201314.1
13872	-0.370807323922594	0.000349748333099031	269.17619071388	201284.4
13873	-0.370808845341078	0.000349765025349119	269.176191768202	201254.8
13874	-0.37081163319657	0.00034967195872917	269.176192893732	201225.6
13875	-0.37081402448905	0.00034966302086156	269.17619410204	201196.1
13876	-0.370817650412879	0.000349833273538982	269.17619532674	201166.6
13877	-0.370822121654613	0.000350005345644972	269.176196559151	201137.0
13878	-0.370826482790712	0.000349635008858665	269.176197870359	201107.6
13879	-0.370830291947942	0.000349980160404766	269.176199379533	201078.4
13880	-0.370832767538348	0.000349862453757365	269.176201086423	201049.0
13881	-0.370834529691866	0.000350113397663889	269.17620297663	201019.5
13882	-0.370835321267516	0.000350046144530786	269.176204842284	200989.8
13883	-0.370833751900816	0.000350045024360199	269.176206286129	200960.4
13884	-0.370831357913441	0.00035000780485181	269.176207208659	200931.5
13885	-0.370831461675729	0.000350250728031035	269.176207762801	200902.1
13886	-0.370834012027667	0.000350297815364351	269.176208146	200872.6
13887	-0.370837683050104	0.00035026268665086	269.176208501402	200843.1
13888	-0.370841468866234	0.000350216194005002	269.17620890411	200813.8
13889	-0.370844751370652	0.000350435373626692	269.176209394877	200784.2
13890	-0.370844697346673	0.000350244520412693	269.176210000571	200754.7
13891	-0.370841360490375	0.000350357631522895	269.176210723452	200725.2
13892	-0.370838235599831	0.000350554208213729	269.176211547575	200695.5
13893	-0.370839008875407	0.000350338612115457	269.176212458085	200666.1
13894	-0.37084376536135	0.000350734147982887	269.176213435261	200636.6
13895	-0.370851537505663	0.000350432318986824	269.176214478502	200607.3
13896	-0.37085347294989	0.000350603609889547	269.17621561795	200577.7
13897	-0.370845401418598	0.000350826412228704	269.176216818284	200548.1
13898	-0.370831232959641	0.00035050499332547	269.176217954133	200518.5
13899	-0.370818262882177	0.000350935889480664	269.176218978133	200489.0
13900	-0.370807762264538	0.000351039298987715	269.176219925799	200459.2
13901	-0.37080022788531	0.000350873301865416	269.176220848969	200430.0
13902	-0.370797578076688	0.000350946962556878	269.176221812678	200400.3
13903	-0.370798013106112	0.000351170768724033	269.176222891368	200370.8
13904	-0.370801781707487	0.000350965158893672	269.176224072875	200341.2
13905	-0.370811001639757	0.000351313165847374	269.176225329029	200311.4
13906	-0.370820463252638	0.000351228835488612	269.176226719223	200281.6
13907	-0.370827021807253	0.000351337419505366	269.176228117215	200252.0
13908	-0.370832907304766	0.000351161950742658	269.176229382812	200222.8
13909	-0.370839204844004	0.000351580797757481	269.176230527189	200193.2
13910	-0.370840100597253	0.000351401715149865	269.176231559357	200164.0
13911	-0.370837857351773	0.000351498854245666	269.17623234745	200134.3
13912	-0.370836876345596	0.0003515350083232	269.176232833702	200104.8
13913	-0.370836838506275	0.000351378052387827	269.176233095564	200075.9
13914	-0.370836643046828	0.000351776386404929	269.176233158232	200046.3
13915	-0.370831443287384	0.000351723130196488	269.176232803089	200016.8
13916	-0.370822034961046	0.000351665956617605	269.176231724867	199987.1
13917	-0.370807274006441	0.000352146968129553	269.176230055525	199957.6
13918	-0.370790586706483	0.000352017940722513	269.176228160494	199927.8
13919	-0.370776264835496	0.000352094748162558	269.176226308181	199898.4
13920	-0.370763318132511	0.000352414996037918	269.176224631494	199869.1
13921	-0.370750785092752	0.000351940902067406	269.176223181704	199839.5
13922	-0.370738431711453	0.000352529450760352	269.176222044956	199810.0
13923	-0.370729525259702	0.000352662068965352	269.176221245753	199780.4
13924	-0.370723288647361	0.000352217494067002	269.176220764174	199750.8
13925	-0.370717739852152	0.000352909088977916	269.176220579976	199721.2
13926	-0.370712902733625	0.000352573130811952	269.176220624097	199691.5
13927	-0.370709640433221	0.000352642541216318	269.176220809692	199661.9
13928	-0.370707741736538	0.000352791595652657	269.176221088487	199631.9
13929	-0.370708727395328	0.000352970073991915	269.176221462017	199602.1
13930	-0.370713932924834	0.000352731225817897	269.176221956563	199572.4
13931	-0.370723550054714	0.000353014681206114	269.176222604964	199542.7
13932	-0.370734529913275	0.000353069155347495	269.176223426736	199512.8
13933	-0.370742098939282	0.000352951787956049	269.176224412513	199483.6
13934	-0.370747120200632	0.000352983320352521	269.176225530148	199454.1
13935	-0.370750030343792	0.000353037566225879	269.176226756906	199424.5
13936	-0.370751193153088	0.000353046076014154	269.176228063824	199395.0
13937	-0.370749196366997	0.000353144819988789	269.176229440582	199365.6
13938	-0.370744552452696	0.000353137313855299	269.176230876855	199336.0
13939	-0.370738537660675	0.000353166554794727	269.176232361857	199306.1
13940	-0.370736579980958	0.000353231905525203	269.176233880138	199276.5
13941	-0.37074073392749	0.000353151370682346	269.176235432678	199246.7
13942	-0.370748473999582	0.000353092276604899	269.176237030424	199217.2
13943	-0.370756548601119	0.000353498248862542	269.17623869263	199187.8
13944	-0.370764748431424	0.000353445224331633	269.176240420423	199158.3
13945	-0.370772569741689	0.000353221530497435	269.17624222111	199128.8
13946	-0.370777991252693	0.000353395622395339	269.176244086121	199099.6
13947	-0.370782812352498	0.000353385787818365	269.176246017786	199070.2
13948	-0.370786445933803	0.000353559285817162	269.176248056456	199040.7
13949	-0.370783116306034	0.000353553727358387	269.176250146848	199011.2
13950	-0.370775427376047	0.000353631619613044	269.176252196128	198981.2
